6,1,1,0,0,0,3,0,2,0,6,2,3,0,0,0,3,0,2,0,9,2,3,1,0,0,0,0,2,0,9,0,2,1,0,0,0,0,4,0,6,2,4,1,0,0,0,0,0,0,3,1,2,0,1,0,0,1,1,0,8,0,1,0,0,0,0,0,1,0,9,0,0,0,0,0,0,0,5,0,8,1,3,0,0,0,0,0,0,0,6,0,2,0,0,2,2,0,3,0,5,1,0,0,0,1,2,0,1,0,8,2,4,2,0,0,1,0,3,0,8,1,2,0,1,0,0,0,3,0,6,1,2,1,0,1,3,0,3,1,2,0,2,1,0,0,0,0,0,0,8,0,3,1,0,0,0,0,1,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,3,20,6,0,0,2,2,82,5,3,1,15,4,1,0,6,2,45,2,1,0,3,0,0,0,0,2,16,4,5,1,22,5,1,1,3,4,96,5,2,6,17,8,2,2,2,3,66,6,5,2,23,4,0,1,2,5,94,7,6,7,2,5,4.92,4.15,1,0,3,0,9,0,1,3,5,0,11,12,0,5,1,1,7,4,1,3,7,0,3,8,0,11,1,1,2,1,1,6,6,4,2,4.50,4.17,0,3,0,1,5,7,0,7,2,1,5,16,0,1,2,0,10,1,1,5,4,1,8,2,1,0,2,0,2,6,0,8,5
10,2,3,0,0,1,0,0,1,2,7,1,2,0,0,0,0,1,2,0,7,3,3,0,0,1,1,0,0,0,8,1,2,0,0,0,0,0,1,0,7,0,1,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,7,1,2,0,0,0,1,0,1,0,7,3,1,1,0,0,4,0,2,0,10,3,5,1,0,0,1,0,0,1,9,4,2,0,1,0,1,0,1,1,7,3,0,0,0,0,2,0,2,0,4,1,2,0,0,0,0,0,0,0,6,1,1,0,0,0,2,0,3,0,7,3,3,0,1,0,2,0,0,0,4,2,4,1,0,0,0,1,0,0,8,2,4,0,1,0,0,0,0,0,5,4,24,10,1,0,0,3,84,7,0,1,3,2,1,0,0,0,6,7,0,1,2,2,1,0,0,0,5,7,7,0,24,2,0,0,2,4,94,5,5,1,23,7,2,0,1,3,104,6,8,0,26,2,0,0,1,10,102,7,6,6,3,4,5.58,5.42,2,2,7,0,7,5,1,2,7,0,16,5,1,1,5,0,4,7,0,7,3,1,3,1,1,11,6,1,3,8,0,8,3,4,2,6.58,4.00,1,7,2,1,17,2,1,7,3,1,8,2,1,4,5,0,9,9,0,6,4,1,2,8,0,2,0,1,6,2,1,2,6
7,2,4,1,0,0,1,1,1,0,9,1,2,0,0,1,0,0,1,1,5,1,0,0,0,0,1,0,0,0,7,0,2,0,0,0,2,0,2,0,2,0,0,0,0,0,1,0,1,0,9,0,1,0,0,0,0,0,4,0,4,1,2,0,1,0,0,0,0,1,7,3,3,1,1,1,1,0,4,0,7,0,1,0,0,0,0,0,2,0,7,0,1,0,0,0,1,1,1,1,7,2,3,0,0,1,1,1,2,0,10,4,5,2,1,0,0,0,2,0,9,0,2,1,0,0,1,0,1,0,8,3,3,1,1,0,2,0,2,0,7,1,2,0,0,0,3,0,1,0,5,2,1,0,0,0,2,0,0,1,1,0,1,1,0,0,0,0,0,0,5,1,0,0,0,0,1,0,1,0,7,0,26,8,1,0,0,1,81,5,6,1,25,5,0,1,1,4,96,6,7,3,27,8,3,1,0,5,89,7,9,2,33,9,1,0,1,3,102,7,4,4,26,7,1,1,5,5,94,5,6,1,24,5,0,0,1,6,96,7,6,6,3,3,5.31,5.38,1,6,11,0,4,5,0,6,7,0,5,2,1,5,4,1,9,9,0,4,6,0,7,3,1,6,4,1,5,9,0,5,6,2,1,4.73,4.91,0,11,6,1,6,7,0,0,2,0,7,6,1,6,9,0,6,3,1,0,4,0,4,8,0,4,1,1,4,3,1,2,1
4,1,1,0,0,1,3,1,3,0,7,3,2,0,0,0,2,1,1,1,8,3,2,0,1,0,2,0,3,0,8,0,5,1,0,0,2,0,0,0,8,0,1,0,0,0,1,1,5,1,8,1,1,0,1,0,0,0,3,0,8,1,3,0,0,0,0,0,2,0,8,1,2,0,0,0,0,0,0,1,7,3,5,1,0,1,1,0,0,0,9,1,3,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,9,0,1,0,0,0,0,0,3,0,7,2,2,0,0,0,1,0,1,0,5,2,2,0,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,28,6,1,0,3,5,100,7,6,4,26,8,0,1,0,3,90,5,7,2,29,4,0,0,2,7,93,7,5,4,23,5,1,0,4,3,85,7,5,5,27,10,3,1,3,3,94,7,6,2,25,5,1,0,2,3,107,7,8,5,2,2,4.46,4.54,2,7,3,1,7,6,1,2,0,1,6,7,0,7,6,1,4,3,1,3,2,1,8,3,1,1,11,0,1,2,0,7,6,3,4,4.92,4.85,2,3,7,0,5,4,1,7,6,1,2,5,0,9,6,1,3,6,0,4,0,1,1,3,0,6,11,0,8,3,1,10,6
2,0,1,0,0,1,3,0,0,0,4,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,3,0,5,1,2,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,5,1,3,1,0,0,0,0,1,0,4,0,3,1,0,0,0,1,0,0,5,2,2,0,1,1,0,0,0,1,3,0,0,0,0,0,2,0,2,0,5,1,2,1,1,0,0,0,0,0,4,1,1,0,0,0,1,0,1,0,5,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,2,0,1,0,4,1,0,0,0,0,0,0,2,0,5,1,20,2,1,0,3,6,82,7,3,0,12,0,0,0,3,2,63,5,2,2,12,4,1,1,2,1,51,3,7,2,27,4,0,1,2,9,118,6,4,5,23,8,2,1,3,6,105,6,5,7,27,10,1,3,2,3,102,6,2,11,1,4,3.62,7.92,0,4,6,0,2,18,0,2,17,0,3,7,0,2,8,0,2,1,1,1,10,0,4,5,0,3,7,0,4,6,0,7,7,4,2,5.14,4.21,0,8,5,1,0,3,0,9,0,1,3,5,0,11,12,0,5,1,1,7,4,1,3,7,0,3,8,0,11,1,1,3,4
2,0,1,0,0,0,1,0,0,0,4,2,2,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,4,0,1,0,0,0,0,0,1,0,4,0,2,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,4,2,1,0,0,0,1,1,0,0,5,1,2,0,0,0,0,0,0,1,4,1,0,0,0,0,3,0,1,0,6,1,2,1,1,0,0,0,2,0,6,1,2,0,0,0,0,0,1,0,3,1,2,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,26,6,1,1,2,4,96,6,6,6,27,9,2,1,2,5,105,6,6,0,24,6,0,0,0,3,92,6,6,2,27,8,3,1,4,6,107,6,7,0,25,4,0,0,2,8,108,6,7,1,25,3,1,0,1,8,102,6,7,6,4,3,5.07,5.07,0,2,1,1,6,11,0,4,5,0,6,7,0,5,2,1,5,4,1,9,9,0,4,6,0,7,3,1,6,4,1,9,5,6,3,4.86,4.64,0,10,6,1,7,3,1,7,6,1,2,0,1,6,7,0,7,6,1,4,3,1,3,2,1,8,3,1,1,11,0,3,1
5,1,2,0,0,0,0,0,1,0,4,1,2,0,0,0,1,0,0,0,5,1,1,0,0,0,0,0,2,0,4,0,1,0,0,0,1,0,0,0,4,1,1,1,0,0,1,0,1,0,3,0,2,0,0,0,1,0,0,0,4,0,1,0,0,0,0,0,0,2,4,1,2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4,1,1,1,0,0,1,0,3,0,3,0,0,0,0,0,0,1,0,0,4,0,1,0,0,0,0,0,1,0,4,2,1,0,1,0,1,0,2,0,3,1,1,0,0,0,1,0,0,0,3,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,4,0,2,0,0,0,0,0,1,0,3,0,1,0,0,1,1,0,1,0,6,1,24,1,0,0,2,7,94,6,7,2,28,5,3,0,2,4,89,6,6,1,27,7,0,0,3,6,102,6,6,4,27,8,3,1,3,3,99,7,6,4,24,7,1,1,0,5,107,5,5,3,21,7,4,0,0,2,72,6,6,7,2,4,4.54,4.46,0,5,8,0,3,0,1,5,7,0,7,2,1,5,16,0,1,2,0,10,1,1,5,4,1,8,2,1,0,2,0,7,5,4,1,6.17,5.17,0,6,4,1,18,2,1,0,9,0,5,3,1,12,11,1,6,7,0,3,4,0,2,3,0,8,4,1,1,4,0,8,1
4,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,3,1,1,0,0,0,1,0,1,0,2,0,0,0,0,0,2,0,1,1,3,0,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,4,0,1,0,0,0,0,0,0,0,4,0,1,1,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,6,3,27,8,2,1,2,2,108,7,6,3,26,7,0,3,0,2,91,6,6,4,25,4,2,1,1,3,89,7,6,1,25,5,0,1,1,5,103,6,6,2,27,5,0,1,4,6,111,6,5,5,26,7,1,1,3,6,102,6,6,7,3,5,5.31,5.46,0,2,6,0,2,7,0,7,5,1,2,7,0,16,5,1,1,5,0,4,7,0,7,3,1,3,1,1,11,6,1,5,7,2,2,4.42,4.67,0,1,2,0,11,6,1,6,7,0,0,2,0,7,6,1,6,9,0,6,3,1,0,4,0,4,8,0,4,1,1,2,7
3,1,1,0,0,1,2,0,1,0,5,0,2,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,1,1,4,1,2,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,1,1,3,2,2,0,0,1,1,0,0,0,2,1,1,1,0,0,0,1,0,0,3,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,6,1,1,0,0,0,0,0,1,0,4,1,2,0,0,0,1,0,0,1,4,1,1,0,0,0,0,0,1,0,3,1,2,0,0,0,1,1,0,0,4,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,3,1,0,0,5,1,1,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,1,0,6,2,27,8,2,1,4,2,92,7,6,4,30,8,3,0,2,8,110,5,6,2,27,4,0,0,6,7,104,7,5,2,21,4,1,0,2,3,98,7,5,3,24,8,1,1,1,5,104,7,5,0,24,5,1,0,3,3,99,7,9,3,4,1,6.54,3.85,0,6,2,1,7,2,1,17,2,1,7,3,1,8,2,1,4,5,0,9,9,0,6,4,1,2,8,0,2,0,1,7,7,3,5,5.00,5.21,0,6,10,0,3,7,0,5,4,1,7,6,1,2,5,0,9,6,1,3,6,0,4,0,1,1,3,0,6,11,0,3,2
7,1,2,0,0,0,4,0,0,1,6,0,1,0,0,1,4,0,1,0,1,0,1,0,0,0,1,0,0,0,5,0,2,0,0,0,5,0,1,0,3,0,1,0,0,0,0,0,1,0,4,2,3,0,0,0,0,0,0,0,6,1,1,0,1,0,1,0,2,0,10,1,2,0,0,0,0,0,5,0,6,0,1,0,0,0,0,0,2,0,9,2,4,2,0,0,1,0,1,0,7,0,4,1,0,0,3,1,1,0,8,3,3,1,1,1,3,0,1,1,6,0,0,0,0,0,3,0,2,0,10,1,2,1,1,0,0,0,2,0,7,2,2,1,0,0,3,0,2,0,7,1,1,0,0,0,0,2,2,0,4,2,1,1,0,0,3,1,2,0,5,1,0,0,0,0,0,1,2,0,3,4,21,8,1,1,2,3,82,5,3,7,22,7,0,2,5,1,86,5,6,0,24,2,0,0,3,5,100,5,6,3,27,8,1,1,2,2,104,6,9,0,35,8,1,0,0,10,117,6,6,1,28,6,1,1,3,7,114,6,2,12,1,5,3.57,7.64,1,3,4,0,4,6,0,2,18,0,2,17,0,3,7,0,2,8,0,2,1,1,1,10,0,4,5,0,3,7,0,8,7,5,2,5.07,4.13,0,4,3,1,8,5,1,0,3,0,9,0,1,3,5,0,11,12,0,5,1,1,7,4,1,3,7,0,3,8,0,4,10
7,0,2,1,0,0,1,0,0,0,8,2,3,1,0,0,1,0,2,0,4,0,1,0,0,0,0,0,0,0,8,0,2,0,0,0,0,0,1,0,8,0,5,2,0,0,0,0,0,0,7,1,3,0,0,0,0,0,1,2,7,0,1,0,0,0,1,0,1,0,6,1,1,0,1,0,1,0,2,1,5,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,1,0,0,7,1,0,0,0,0,4,0,3,0,10,1,2,1,1,0,0,0,2,0,9,1,3,0,0,1,1,0,1,0,7,1,4,0,0,0,1,0,1,0,9,2,5,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,6,0,1,0,0,0,1,0,3,0,4,5,20,8,3,1,1,1,75,7,6,4,29,9,1,0,3,2,106,5,5,6,24,7,3,0,2,1,71,7,6,0,21,5,0,0,0,6,85,6,6,4,28,6,1,0,4,6,118,6,8,2,29,4,0,1,2,4,101,6,8,6,5,3,4.93,4.80,0,3,1,1,2,1,1,6,11,0,4,5,0,6,7,0,5,2,1,5,4,1,9,9,0,4,6,0,7,3,1,9,6,6,4,4.60,4.53,1,1,3,0,10,6,1,7,3,1,7,6,1,2,0,1,6,7,0,7,6,1,4,3,1,3,2,1,8,3,1,1,9
