name,birth
박찬호,1995-06-05
김선빈,1989-12-18
터커,1990-07-06
최형우,1983-12-16
나지완,1985-05-19
유민상,1989-04-13
나주환,1984-06-14
한승택,1994-06-21
최원준,1997-03-23
가뇽,1990-06-26
심우준,1995-04-28
김민혁,1995-11-21
조용호,1989-09-09
로하스,1990-05-24
황재균,1987-07-28
박경수,1984-03-31
배정대,1995-06-12
장성우,1990-01-17
강민국,1992-01-10
배제성,1996-09-29
4 , 1
