name,birth
김문호,1987-06-22
손아섭,1988-03-18
전준우,1986-02-25
이대호,1982-06-21
강민호,1985-08-18
번즈,1990-08-07
최준석,1983-02-15
신본기,1989-03-21
문규현,1983-07-05
레일리,1988-06-29
정근우,1982-10-02
이용규,1985-08-26
김태균,1982-05-29
로사리오,1989-02-23
이성열,1984-07-13
송광민,1983-06-24
하주석,1994-02-25
최재훈,1989-08-27
김원석,1989-10-29
배영수,1981-05-04
8 , 4
