name,birth
김민혁,1995-11-21
오승택,1991-11-18
강백호,1999-07-29
로하스,1990-05-24
유한준,1981-07-01
황재균,1987-07-28
박경수,1984-03-31
장성우,1990-01-17
강민국,1992-01-10
류희운,1995-06-19
최원준,1997-03-23
박찬호,1995-06-05
터커,1990-07-06
최형우,1983-12-16
안치홍,1990-07-02
류승현,1997-07-01
이창진,1991-03-04
한승택,1994-06-21
이명기,1987-12-26
양현종,1988-03-01
3 , 10
