name,birth
심우준,1995-04-28
김민혁,1995-11-21
배정대,1995-06-12
로하스,1990-05-24
유한준,1981-07-01
박경수,1984-03-31
문상철,1991-04-06
장성우,1990-01-17
강민국,1992-01-10
데스파이네,1987-04-04
손아섭,1988-03-18
강로한,1992-05-13
안치홍,1990-07-02
이대호,1982-06-21
오윤석,1992-02-24
김준태,1994-07-31
마차도,1992-02-22
한동희,1999-06-01
김재유,1992-08-07
박세웅,1995-11-30
2 , 5
