name,birth
버나디나,1984-06-12
김선빈,1989-12-18
안치홍,1990-07-02
최형우,1983-12-16
정성훈,1980-06-27
류승현,1997-07-01
홍재호,1987-05-10
박준태,1991-07-26
한승택,1994-06-21
한승혁,1993-01-03
박민우,1993-02-06
손시헌,1980-10-19
나성범,1989-10-03
스크럭스,1987-09-23
권희동,1990-12-30
최준석,1983-02-15
김성욱,1993-05-01
김찬형,1997-12-29
김형준,1999-11-02
구창모,1997-02-17
6 , 8
