name,birth
김민혁,1995-11-21
강민국,1992-01-10
강백호,1999-07-29
로하스,1990-05-24
유한준,1981-07-01
박경수,1984-03-31
황재균,1987-07-28
장성우,1990-01-17
문상철,1991-04-06
알칸타라,1992-12-04
최원준,1997-03-23
김주찬,1981-03-25
터커,1990-07-06
최형우,1983-12-16
안치홍,1990-07-02
나지완,1985-05-19
이명기,1987-12-26
신범수,1998-01-25
박찬호,1995-06-05
차명진,1995-03-03
5 , 7
