name,birth
심우준,1995-04-28
전민수,1989-03-18
로하스,1990-05-24
윤석민,1985-09-04
박경수,1984-03-31
장성우,1990-01-17
오태곤,1991-11-18
하준호,1989-04-29
정현,1994-06-01
류희운,1995-06-19
전준우,1986-02-25
손아섭,1988-03-18
최준석,1983-02-15
이대호,1982-06-21
김문호,1987-06-22
강민호,1985-08-18
번즈,1990-08-07
문규현,1983-07-05
신본기,1989-03-21
김원중,1993-06-14
6 , 7
