name,birth
하주석,1994-02-25
장민석,1982-05-09
송광민,1983-06-24
김태균,1982-05-29
로사리오,1989-02-23
이양기,1981-01-31
최진행,1985-08-17
정근우,1982-10-02
차일목,1981-01-26
송은범,1984-03-17
버나디나,1984-06-12
김선빈,1989-12-18
김주찬,1981-03-25
최형우,1983-12-16
나지완,1985-05-19
서동욱,1984-03-21
안치홍,1990-07-02
김주형,1985-12-15
김민식,1989-06-28
팻딘,1989-05-25
4 , 3
