name,birth
노수광,1990-08-06
한동민,1989-08-09
최정,1987-02-28
로맥,1985-09-30
고종욱,1989-01-11
정의윤,1986-07-25
이재원,1988-02-24
최준우,1999-03-25
김성현,1987-03-09
김광현,1988-07-22
민병헌,1987-03-10
손아섭,1988-03-18
전준우,1986-02-25
이대호,1982-06-21
윌슨,1990-07-29
정훈,1987-07-18
신본기,1989-03-21
안중열,1995-09-01
강로한,1992-05-13
다익손,1994-07-02
8 , 6
