name,birth
버나디나,1984-06-12
이명기,1987-12-26
최형우,1983-12-16
안치홍,1990-07-02
김주찬,1981-03-25
나지완,1985-05-19
이범호,1981-11-25
한승택,1994-06-21
김선빈,1989-12-18
양현종,1988-03-01
전준우,1986-02-25
손아섭,1988-03-18
박헌도,1987-01-01
이대호,1982-06-21
민병헌,1987-03-10
번즈,1990-08-07
신본기,1989-03-21
김동한,1988-06-24
안중열,1995-09-01
듀브론트,1987-10-23
6 , 8
